subject,stimulus_id,prog_item,room_size,absorption,rt_ratio,loop_gain_dB,filter,routing,is_familiarisation,is_repeated,is_src_to_rec,rating,colouration,flutter_echo,asymmetry,curvature,hf_damping,is_box_behnken,zscore
5,210,2,1,2,1,-1,LPF,All LS,0,0,0,17,0.3543734802094266,0.7898777697330975,0.6259650471098309,0.3011458052274293,0.5267434440663147,1,-0.8158247828190215
5,154,2,3,3,1,-4,LPF,All LS,0,0,0,20,0.20331049544731064,0.45793761498509206,0.2837548730281384,0.19654677934760434,0.2921752104937179,1,-0.6988806159985474
5,116,2,1,3,1,-4,LPF,All LS,0,0,0,16,0.21806086151378867,0.7151828403879886,0.47580435793534903,0.23568293309778088,0.5208212666711748,1,-0.8548061717591795
5,75,2,2,3,0,-8,High Shelf,Single LS (left),0,0,0,24,0.23130567944079056,0.7141906780131986,0.4914541909646611,0.38889713523708935,0.4531460272545287,0,-0.5429550602379154
5,62,2,2,1,0,-1,LPF,Right Wall,0,0,0,64,0.47442832756238484,0.41318222961521484,0.5409318267253946,0.3558957194134731,0.5240084725005995,0,1.0163004973684056
5,120,1,2,2,0,-4,High Shelf,Right Wall,0,0,0,58,0.23071614470911728,0.7442400527447205,0.628041756171708,0.4013167824557228,0.6476869012614412,1,0.7824121637274574
5,207,1,2,1,0,-8,LPF,Right Wall,0,0,0,10,0.24217178635195566,0.5299488922869948,0.3098873746396305,0.126870984194545,0.33930818877846297,0,-1.0886945054001276
5,218,1,1,1,1,-4,Normal,Single LS (left),0,0,0,66,0.34439473996571124,0.47612844464274434,0.5971956758109139,0.21673521187484412,0.4940090878555602,0,1.0942632752487216
5,208,1,2,2,0,-8,Normal,All LS,0,0,0,65,0.23083847373503794,0.7023042423819311,0.5824462745655345,0.4382366178272815,0.6350388236835964,0,1.0552818863085636
5,53,1,1,2,3,-4,Normal,Single LS (left),0,0,0,64,0.3352768953825471,0.5090272475188161,0.7129312266359581,0.643424107479809,0.505592995258829,1,1.0163004973684056
5,13,1,1,3,1,-1,High Shelf,All LS,0,1,0,92,0.49898649774974185,0.3603041698676995,0.6590783126561505,0.5990686759441715,0.6487476224735194,0,2.10777938769283
5,24,1,3,1,-999,-999,-999,-999,0,0,1,42,0.21640253094849843,0.24825962630598072,0.1368772585060822,0.23342775262797477,0.35970676966988413,0,0.158709940684929
5,46,2,2,2,0,-1,Normal,Single LS (left),0,0,0,42,0.3861349313987787,0.7564814268432974,0.6713268816782844,0.40816017233662627,0.6866429538880997,0,0.158709940684929
5,59,2,3,3,3,-4,LPF,All LS,0,0,0,29,0.1965912369166445,0.42269183544989286,0.30958167827255184,0.2841298298296263,0.35386310559859835,0,-0.3480481155371253
5,28,2,1,1,1,-8,LPF,Right Wall,0,0,0,7,0.20079827242740617,0.48092444317684063,0.27928268224336134,0.1668095081162102,0.500476477647535,0,-1.2056386722206016
5,132,2,1,2,0,-8,LPF,Single LS (left),0,0,0,4,0.23827133162060962,0.7479171922037202,0.5385838190415984,0.22794921037183513,0.6298443883610964,0,-1.3225828390410759
5,160,2,1,2,0,-4,High Shelf,Single LS (left),0,0,0,5,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,0,-1.2836014501009176
5,118,2,3,3,0,-4,Normal,All LS,0,0,0,15,0.20487566921672443,0.5095419836995521,0.27396662846247655,0.20447653899718765,0.2274449815762407,0,-0.8937875606993375
5,0,2,3,2,0,-1,LPF,Right Wall,0,0,0,14,0.24106428281608197,0.5203947801568086,0.4320223870983166,0.20214463366183044,0.4043420192554617,0,-0.9327689496394955
5,191,1,1,2,0,-1,Normal,All LS,0,0,0,16,0.255865317930069,0.6496687653311604,0.48797185007618205,0.2807162626800902,0.7459890913101053,0,-0.8548061717591795
5,63,1,2,2,1,-4,Normal,All LS,0,0,0,56,0.35188485900606237,0.7412867379361973,0.624542407847666,0.38716871106796014,0.6108196305841094,1,0.7044493858471413
5,83,1,2,2,-999,-999,-999,-999,0,0,1,60,0.196528255802601,0.7418228230377769,0.5691380972952244,0.4756551789714445,0.6985805514331518,0,0.8603749416077734
5,93,1,1,2,3,-1,High Shelf,Single LS (left),0,1,0,100,0.9524606318496849,-0.41399520633905723,1.0713256587206408,0.781455851748659,0.9104185214512102,0,2.4196304992140942
5,151,1,3,2,3,-4,Normal,Right Wall,0,0,0,81,0.22798121339726451,0.49835391735124535,0.47704919712691285,0.3413895355861646,0.38257953232759995,1,1.6789841093510918
5,37,1,1,2,3,-4,Normal,Right Wall,0,0,0,79,0.24453217109636244,0.6076659809000744,0.6427446843127292,0.6368763400855144,0.5385339285048379,1,1.6010213314707757
5,138,1,1,2,0,-4,High Shelf,Single LS (left),0,1,0,55,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,0,0.6654679969069832
5,226,2,3,1,-999,-999,-999,-999,0,0,1,20,0.21640253094849843,0.24825962630598072,0.1368772585060822,0.23342775262797477,0.35970676966988413,0,-0.6988806159985474
5,30,2,2,2,0,-4,High Shelf,Single LS (left),0,0,0,18,0.19482222776619165,0.7761902690186356,0.5780230660709748,0.4434271099463176,0.5675109585691072,1,-0.7768433938788635
5,45,2,3,2,3,-4,LPF,Single LS (left),0,0,0,17,0.2363788446867006,0.4966111348756652,0.4715016730389195,0.21035582369308636,0.35745229634956477,0,-0.8158247828190215
5,33,2,1,2,1,-4,LPF,Single LS (left),0,0,0,6,0.20690012695000423,0.7010472009444481,0.6291353760900361,0.25562926289931664,0.7351563279200128,0,-1.2446200611607596
5,6,2,1,2,3,-1,High Shelf,All LS,0,0,0,79,0.5213092961872575,-0.16160092839149165,0.5748719021964194,0.6938749977791954,0.7912005930594377,0,1.6010213314707757
5,198,2,2,2,3,-4,LPF,Single LS (left),0,0,0,59,0.33458534621487995,0.7614693377451477,0.6591612646146852,0.5040037507560562,0.4800799741084521,1,0.8213935526676154
5,146,2,2,3,3,-8,Normal,All LS,0,0,0,46,0.24210138409059864,0.5571748378084906,0.24971205382695344,0.6967205228053253,0.305135728395026,1,0.3146354964455611
5,77,1,3,3,1,-8,LPF,Single LS (left),0,0,0,34,0.19981652668590202,0.4791346781658402,0.25959786720987144,0.1882235274131896,0.279086242942195,0,-0.15314117083633516
5,176,1,3,2,-999,-999,-999,-999,0,0,1,20,0.2331633473003385,0.5291637745404663,0.5655848073358132,0.17113158473967605,0.41429096696906154,0,-0.6988806159985474
5,35,1,3,3,1,-1,LPF,All LS,0,0,0,10,0.1987201719808168,0.45812618628925056,0.28543614584899707,0.2121379442822443,0.09375894056636326,0,-1.0886945054001276
5,137,1,3,3,3,-4,LPF,Right Wall,0,0,0,22,0.196392353628847,0.4248493203274994,0.37159332826333036,0.2597499555453042,0.19637365989896757,0,-0.6209178381182314
5,119,1,1,2,1,-4,LPF,Single LS (left),0,0,0,47,0.20690012695000423,0.7010472009444481,0.6291353760900361,0.25562926289931664,0.7351563279200128,0,0.3536168853857191
5,40,1,3,1,3,-1,Normal,Right Wall,0,0,0,100,0.8006741486484596,-0.1384362427376374,0.5916708453322715,0.6896546728898492,0.2826017211786554,0,2.4196304992140942
5,161,1,2,2,0,-4,LPF,Single LS (left),0,0,0,49,0.19482222776619165,0.7761902690186356,0.5780230660709748,0.4434271099463176,0.5675109585691072,1,0.43157966326603514
6,134,1,3,3,1,-4,High Shelf,All LS,1,1,0,20,0.1899974661431669,0.44771864540829587,0.23078607296456635,0.29166686352254434,0.4392507027116854,1,-0.6494921375991289
6,93,1,1,2,3,-1,High Shelf,Single LS (left),1,1,0,55,0.9524606318496849,-0.41399520633905723,1.0713256587206408,0.781455851748659,0.9104185214512102,0,0.8152280499805991
6,106,1,3,2,0,-1,LPF,Right Wall,1,1,0,41,0.24106428281608197,0.5203947801568086,0.4320223870983166,0.20214463366183044,0.4043420192554617,0,0.22933997494870786
6,138,1,1,2,0,-4,High Shelf,Single LS (left),1,1,0,47,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,0,0.48043486424808984
6,109,1,2,1,3,-4,Normal,All LS,1,1,0,71,0.37825885542241106,-0.4167541119182575,0.21289403625795156,0.749482251651984,0.4041332985496552,0,1.4848144214456176
6,11,1,3,3,0,-4,Normal,All LS,1,1,0,32,0.20487566921672443,0.5095419836995521,0.27396662846247655,0.20447653899718765,0.2274449815762407,0,-0.14730235900036504
6,149,1,2,3,3,-1,Normal,All LS,1,1,0,69,0.5496736499035261,0.23741405407950075,0.5216739194358333,0.7420513519231771,0.2529909278319591,1,1.4011161250124904
6,8,1,1,2,1,-1,High Shelf,All LS,1,1,0,48,0.5326680097271115,0.24952224701300665,0.6938817598020509,0.43861931437327084,0.7867514346432503,1,0.5222840124646535
6,178,1,1,2,3,-1,High Shelf,All LS,1,1,0,82,0.5213092961872575,-0.16160092839149165,0.5748719021964194,0.6938749977791954,0.7912005930594377,0,1.9451550518278178
6,65,1,3,1,1,-4,High Shelf,All LS,1,1,0,97,0.2509263708930214,0.15263907359715906,0.09492323213056698,0.32706422504955557,0.46379987420262814,1,2.572892275076273
6,177,1,2,3,0,-4,High Shelf,All LS,1,1,0,36,0.21141429023008854,0.6489421126095501,0.3984863608726144,0.48471077177536126,0.4099527054734381,0,0.020094233865889585
6,13,1,1,3,1,-1,High Shelf,All LS,1,1,0,100,0.49898649774974185,0.3603041698676995,0.6590783126561505,0.5990686759441715,0.6487476224735194,0,2.698439719725964
6,79,1,1,2,1,-4,Normal,All LS,1,1,0,52,0.2037174139267902,0.7251011402812636,0.46522626518137905,0.3724051926549883,0.6675061446520315,0,0.6896806053309081
6,49,1,2,1,3,-1,Normal,All LS,1,1,0,87,0.7184068591557768,-0.5504310289632791,0.28338367021077293,0.8171866603194744,0.3130437202326417,1,2.154400792910636
6,216,2,3,1,1,-4,LPF,All LS,0,0,0,7,0.22095643001782905,0.2514560489422376,0.15590342583599343,0.24933704782356958,0.2910021466674666,1,-1.1935310644144566
6,173,2,2,1,0,-4,LPF,Right Wall,0,0,0,3,0.21835248485453804,0.5140741137665957,0.3880280412514828,0.10991705015892261,0.27971692072037857,0,-1.3609276572807112
6,17,2,1,2,1,-1,High Shelf,All LS,0,0,0,3,0.5326680097271115,0.24952224701300665,0.6938817598020509,0.43861931437327084,0.7867514346432503,1,-1.3609276572807112
6,143,2,1,2,3,-4,Normal,Single LS (left),0,0,0,6,0.3352768953825471,0.5090272475188161,0.7129312266359581,0.643424107479809,0.505592995258829,1,-1.23538021263102
6,131,2,1,1,1,-1,High Shelf,Single LS (left),0,0,0,86,0.8277501332791308,0.07793616517150179,0.7423919209061325,0.8104184239546927,0.5800812326532981,0,2.1125516446940726
6,0,2,3,2,0,-1,LPF,Right Wall,0,0,0,3,0.24106428281608197,0.5203947801568086,0.4320223870983166,0.20214463366183044,0.4043420192554617,0,-1.3609276572807112
6,142,2,3,1,1,-8,High Shelf,Single LS (left),0,0,0,12,0.20162263227381397,0.23804974763545428,0.09813705178881117,0.2758516283263889,0.4202364087829676,0,-0.9842853233316382
6,82,1,2,2,0,-4,High Shelf,Single LS (left),0,0,0,62,0.19482222776619165,0.7761902690186356,0.5780230660709748,0.4434271099463176,0.5675109585691072,1,1.1081720874965446
6,49,1,2,1,3,-1,Normal,All LS,0,1,0,71,0.7184068591557768,-0.5504310289632791,0.28338367021077293,0.8171866603194744,0.3130437202326417,1,1.4848144214456176
6,219,1,1,1,1,-1,High Shelf,Single LS (left),0,0,0,87,0.8277501332791308,0.07793616517150179,0.7423919209061325,0.8104184239546927,0.5800812326532981,0,2.154400792910636
6,203,1,1,1,3,-8,LPF,Single LS (left),0,0,0,31,0.25302200713570405,0.4003226697852083,0.49895100288985667,0.2693802994310168,0.5108062547566672,0,-0.1891515072169287
6,120,1,2,2,0,-4,High Shelf,Right Wall,0,0,0,5,0.23071614470911728,0.7442400527447205,0.628041756171708,0.4013167824557228,0.6476869012614412,1,-1.2772293608475838
6,25,1,3,2,1,-8,High Shelf,All LS,0,0,0,7,0.22856502031301482,0.5296068438771903,0.48518470018812393,0.18189901715412404,0.44464704236339514,1,-1.1935310644144566
6,21,1,1,1,1,-4,LPF,All LS,0,0,0,2,0.20562483037074625,0.47478823344205745,0.3109705659114818,0.17029781434115177,0.5315848314619495,1,-1.4027768054972747
6,212,2,3,3,1,-8,LPF,Single LS (left),0,0,0,6,0.19981652668590202,0.4791346781658402,0.25959786720987144,0.1882235274131896,0.279086242942195,0,-1.23538021263102
6,201,2,2,1,1,-8,Normal,All LS,0,0,0,10,0.27391946799984485,0.6226984717745528,0.3424014352224828,0.19407787239856467,0.43406566738060254,0,-1.0679836197647654
6,72,2,1,3,1,-4,High Shelf,All LS,0,0,0,5,0.2770656885064175,0.5381106541471365,0.34494606642711007,0.3955943261181254,0.6425829463731665,1,-1.2772293608475838
6,46,2,2,2,0,-1,Normal,Single LS (left),0,0,0,2,0.3861349313987787,0.7564814268432974,0.6713268816782844,0.40816017233662627,0.6866429538880997,0,-1.4027768054972747
6,5,2,2,1,1,-8,Normal,Single LS (left),0,0,0,9,0.3169556944877924,0.5911334661243823,0.2870647672496384,0.19387998095545467,0.10956542287575592,1,-1.1098327679813291
6,188,2,1,2,-999,-999,-999,-999,0,0,1,3,0.21986529988408712,0.7707830411317393,0.5461352372595366,0.23452584520452147,0.6638980760122365,0,-1.3609276572807112
6,14,2,1,3,1,-1,High Shelf,All LS,0,0,0,80,0.49898649774974185,0.3603041698676995,0.6590783126561505,0.5990686759441715,0.6487476224735194,0,1.8614567553946906
6,68,1,1,2,0,-8,LPF,Single LS (left),0,0,0,19,0.23827133162060962,0.7479171922037202,0.5385838190415984,0.22794921037183513,0.6298443883610964,0,-0.6913412858156927
6,37,1,1,2,3,-4,Normal,Right Wall,0,0,0,47,0.24453217109636244,0.6076659809000744,0.6427446843127292,0.6368763400855144,0.5385339285048379,1,0.48043486424808984
6,41,1,2,2,3,-4,High Shelf,Single LS (left),0,0,0,11,0.4432210549696394,0.2064889588917535,0.5872021201140571,0.7033957956170613,0.7544152605494576,1,-1.026134471548202
6,150,1,2,1,3,-4,High Shelf,All LS,0,0,0,30,0.3434995013184133,-0.6661000758688984,0.3807881098573281,0.7197668391719824,0.735619843672587,0,-0.23100065543349235
6,35,1,3,3,1,-1,LPF,All LS,0,0,0,53,0.1987201719808168,0.45812618628925056,0.28543614584899707,0.2121379442822443,0.09375894056636326,0,0.7315297535474717
6,8,1,1,2,1,-1,High Shelf,All LS,0,1,0,69,0.5326680097271115,0.24952224701300665,0.6938817598020509,0.43861931437327084,0.7867514346432503,1,1.4011161250124904
6,190,1,2,3,1,-8,Normal,Single LS (left),0,0,0,21,0.23699066811823796,0.7678698637401741,0.47888540675619923,0.4560016676172133,0.44526868320705154,1,-0.6076429893825653
6,159,2,1,2,1,-8,LPF,All LS,0,0,0,10,0.2164427876809078,0.7709405342637741,0.5822433166411336,0.24503272424010758,0.6788298983933375,1,-1.0679836197647654
6,42,2,1,2,0,-4,Normal,Right Wall,0,0,0,5,0.23083871838741338,0.7237851853953172,0.581949025331657,0.30470603332746504,0.687361806740709,1,-1.2772293608475838
6,154,2,3,3,1,-4,LPF,All LS,0,0,0,58,0.20331049544731064,0.45793761498509206,0.2837548730281384,0.19654677934760434,0.2921752104937179,1,0.9407754946302901
6,85,2,3,2,1,-1,LPF,All LS,0,0,0,10,0.2353660994962174,0.5387620618050349,0.5642163281202787,0.19040691845351587,0.38854273347125934,1,-1.0679836197647654
6,127,2,2,3,1,-1,Normal,Single LS (left),0,0,0,89,0.5612725281101039,0.6043892370191362,0.6552637526615899,0.5761884272529545,0.5016963112227302,1,2.2380990893437636
6,101,2,2,1,3,-1,Normal,All LS,0,0,0,78,0.7184068591557768,-0.5504310289632791,0.28338367021077293,0.8171866603194744,0.3130437202326417,1,1.7777584589615631
6,4,2,1,1,1,-4,Normal,Single LS (left),0,0,0,66,0.34439473996571124,0.47612844464274434,0.5971956758109139,0.21673521187484412,0.4940090878555602,0,1.2755686803627992
6,191,1,1,2,0,-1,Normal,All LS,0,0,0,28,0.255865317930069,0.6496687653311604,0.48797185007618205,0.2807162626800902,0.7459890913101053,0,-0.31469895186661967
6,27,1,3,3,1,-1,LPF,Single LS (left),0,0,0,65,0.271455731650247,0.4714060497597085,0.36164829094920065,0.20287336055055372,0.3674441325441777,0,1.2337195321462358
6,205,1,2,1,0,-1,LPF,Right Wall,0,0,0,42,0.47442832756238484,0.41318222961521484,0.5409318267253946,0.3558957194134731,0.5240084725005995,0,0.27118912316527155
6,39,1,1,1,1,-8,High Shelf,Right Wall,0,0,0,14,0.21412261926225154,0.5037794348897073,0.42510978619474454,0.20617249083950917,0.5343343037503351,0,-0.9005870268985109
6,207,1,2,1,0,-8,LPF,Right Wall,0,0,0,53,0.24217178635195566,0.5299488922869948,0.3098873746396305,0.126870984194545,0.33930818877846297,0,0.7315297535474717
6,64,1,2,1,1,-1,Normal,Single LS (left),0,0,0,83,1.1471267386635446,0.17584291699894766,0.4170983518699967,0.8414137970848925,0.796979887919783,1,1.9870042000443815
6,78,1,2,1,0,-8,Normal,All LS,0,0,0,17,0.24975596607758474,0.5293134514115192,0.2622449683045602,0.153634903955282,0.40468394358866694,1,-0.7750395822488199
6,183,2,2,1,3,-4,High Shelf,Right Wall,0,0,0,17,0.4372824776809449,-0.2692134738202949,0.6133403011475196,0.7171468227344189,0.6669867822594824,0,-0.7750395822488199
6,224,2,2,2,0,-4,LPF,Single LS (left),0,0,0,20,0.19482222776619165,0.7761902690186356,0.5780230660709748,0.4434271099463176,0.5675109585691072,1,-0.6494921375991289
6,197,2,3,2,0,-4,Normal,Single LS (left),0,0,0,38,0.25029706642120025,0.543190021778974,0.4590701739676845,0.18057108464770877,0.36221756599957833,1,0.1037925302990169
6,199,2,1,1,1,-8,High Shelf,Right Wall,0,0,0,12,0.21412261926225154,0.5037794348897073,0.42510978619474454,0.20617249083950917,0.5343343037503351,0,-0.9842853233316382
6,76,2,2,1,0,-8,LPF,Right Wall,0,0,0,19,0.24217178635195566,0.5299488922869948,0.3098873746396305,0.126870984194545,0.33930818877846297,0,-0.6913412858156927
6,89,2,2,3,1,-8,Normal,Right Wall,0,0,0,6,0.22434183459044452,0.7008554075355148,0.5484015038355895,0.4070076647122891,0.46936984739476406,1,-1.23538021263102
6,172,2,2,3,0,-1,Normal,All LS,0,0,0,24,0.22626071769730258,0.6116100801224318,0.3526126869994428,0.43000713739522045,0.5370437874770962,1,-0.4820955447328743
6,217,1,1,2,-999,-999,-999,-999,0,0,1,19,0.21986529988408712,0.7707830411317393,0.5461352372595366,0.23452584520452147,0.6638980760122365,0,-0.6913412858156927
6,137,1,3,3,3,-4,LPF,Right Wall,0,0,0,63,0.196392353628847,0.4248493203274994,0.37159332826333036,0.2597499555453042,0.19637365989896757,0,1.1500212357131083
6,107,1,2,3,0,-8,Normal,All LS,0,0,0,30,0.20496565241616338,0.7188347094742102,0.5009754064920188,0.4314498430667927,0.41355518494103105,1,-0.23100065543349235
6,23,1,3,3,1,-4,LPF,All LS,0,0,0,43,0.20331049544731064,0.45793761498509206,0.2837548730281384,0.19654677934760434,0.2921752104937179,1,0.3130382713818352
6,65,1,3,1,1,-4,High Shelf,All LS,0,1,0,67,0.2509263708930214,0.15263907359715906,0.09492323213056698,0.32706422504955557,0.46379987420262814,1,1.317417828579363
6,237,1,2,3,-999,-999,-999,-999,0,0,1,50,0.22779620752807053,0.6651296823245533,0.5017135791050801,0.3887186305894611,0.4166117629923404,0,0.6059823088977808
6,152,1,2,2,3,-8,LPF,Single LS (left),0,0,0,30,0.304069009538367,0.783587503959821,0.5734952624341277,0.48971641785136133,0.6384511946110701,0,-0.23100065543349235
6,99,2,1,1,-999,-999,-999,-999,0,0,1,9,0.2019537289701646,0.4841124379167493,0.35643479895028063,0.15513039171478682,0.5021581233494952,0,-1.1098327679813291
6,115,2,3,3,0,-4,High Shelf,Right Wall,0,0,0,21,0.19612963527664537,0.5050546595748411,0.3067500668724975,0.19276680192519502,0.36406462928406386,0,-0.6076429893825653
6,28,2,1,1,1,-8,LPF,Right Wall,0,0,0,15,0.20079827242740617,0.48092444317684063,0.27928268224336134,0.1668095081162102,0.500476477647535,0,-0.8587378786819472
6,146,2,2,3,3,-8,Normal,All LS,0,0,0,6,0.24210138409059864,0.5571748378084906,0.24971205382695344,0.6967205228053253,0.305135728395026,1,-1.23538021263102
6,210,2,1,2,1,-1,LPF,All LS,0,0,0,14,0.3543734802094266,0.7898777697330975,0.6259650471098309,0.3011458052274293,0.5267434440663147,1,-0.9005870268985109
6,187,2,1,3,0,-4,LPF,Right Wall,0,0,0,7,0.23254212928222642,0.6983074550442708,0.41041589065734646,0.1844849233197109,0.488866780299421,0,-1.1935310644144566
6,170,2,2,2,1,-4,LPF,All LS,0,0,0,13,0.22578991410972046,0.7802286205151377,0.6313094834857054,0.47028314344512967,0.5491263330942598,0,-0.9424361751150745
6,91,1,2,3,1,-1,Normal,Single LS (left),0,0,0,35,0.5612725281101039,0.6043892370191362,0.6552637526615899,0.5761884272529545,0.5016963112227302,1,-0.021754914350674073
6,9,1,1,3,0,-4,LPF,Right Wall,0,0,0,26,0.23254212928222642,0.6983074550442708,0.41041589065734646,0.1844849233197109,0.488866780299421,0,-0.398397248299747
6,80,1,3,2,0,-4,Normal,Right Wall,0,0,0,40,0.2316972187656896,0.5599175365721948,0.46454178312288735,0.20582541443761093,0.436725510202599,1,0.1874908267321442
6,119,1,1,2,1,-4,LPF,Single LS (left),0,0,0,13,0.20690012695000423,0.7010472009444481,0.6291353760900361,0.25562926289931664,0.7351563279200128,0,-0.9424361751150745
6,50,1,1,3,0,-8,High Shelf,Single LS (left),0,0,0,3,0.2499778784663409,0.6933019054326898,0.44533542252627567,0.2763627322557025,0.5319138065605811,0,-1.3609276572807112
6,36,1,1,3,1,-4,LPF,All LS,0,0,0,23,0.21806086151378867,0.7151828403879886,0.47580435793534903,0.23568293309778088,0.5208212666711748,1,-0.523944692949438
6,136,1,2,2,3,-4,High Shelf,Right Wall,0,0,0,59,0.3844229156821234,0.13494408913881395,0.847222505908069,0.7151302585804584,0.705580786986707,1,0.9826246428468537
6,200,2,2,1,3,-4,High Shelf,All LS,0,0,0,61,0.3434995013184133,-0.6661000758688984,0.3807881098573281,0.7197668391719824,0.735619843672587,0,1.0663229392799811
6,102,2,3,2,0,-4,Normal,Right Wall,0,0,0,39,0.2316972187656896,0.5599175365721948,0.46454178312288735,0.20582541443761093,0.436725510202599,1,0.14564167851558055
6,157,2,1,2,0,-1,High Shelf,Right Wall,0,0,0,24,0.3407200962362206,0.7243087762636149,0.6054148833717531,0.39309260461898476,0.6737295845974336,0,-0.4820955447328743
6,70,2,2,2,1,-4,High Shelf,Single LS (left),0,0,0,14,0.3424954206134982,0.6911220004809276,0.32074638776826253,0.3116982936173328,0.6768276012792697,0,-0.9005870268985109
6,186,2,3,1,3,-4,High Shelf,All LS,0,0,0,76,0.30974967525103986,-0.11547294823335114,0.13393536042459525,0.7314010724615637,0.6048284758031848,0,1.694060162528436
6,196,2,3,3,3,-4,Normal,Right Wall,0,0,0,21,0.20564758839279465,0.36046802291555197,0.3473962142957601,0.5012237095940368,0.29688631868173887,0,-0.6076429893825653
6,44,2,2,3,1,-8,LPF,All LS,0,0,0,47,0.21890840300693037,0.7100258529089231,0.49644902657875795,0.394977983524085,0.35664496314371713,0,0.48043486424808984
6,105,1,2,3,3,-4,Normal,All LS,0,0,0,67,0.3137109312584548,0.3540749200658677,0.3375545564517729,0.7400467671766948,0.2419648978385937,0,1.317417828579363
6,189,1,2,1,-999,-999,-999,-999,0,0,1,52,0.25494624358937695,0.5574107453761119,0.2876094175437712,0.16287207763042655,0.30448609144991057,0,0.6896806053309081
6,96,1,2,3,0,-8,High Shelf,Single LS (left),0,0,0,24,0.23130567944079056,0.7141906780131986,0.4914541909646611,0.38889713523708935,0.4531460272545287,0,-0.4820955447328743
6,162,1,2,3,1,-8,LPF,All LS,0,0,0,32,0.21890840300693037,0.7100258529089231,0.49644902657875795,0.394977983524085,0.35664496314371713,0,-0.14730235900036504
6,134,1,3,3,1,-4,High Shelf,All LS,0,1,0,48,0.1899974661431669,0.44771864540829587,0.23078607296456635,0.29166686352254434,0.4392507027116854,1,0.5222840124646535
6,11,1,3,3,0,-4,Normal,All LS,0,1,0,38,0.20487566921672443,0.5095419836995521,0.27396662846247655,0.20447653899718765,0.2274449815762407,0,0.1037925302990169
6,192,1,3,3,3,-4,LPF,All LS,0,0,0,59,0.1965912369166445,0.42269183544989286,0.30958167827255184,0.2841298298296263,0.35386310559859835,0,0.9826246428468537
6,56,2,2,2,1,-4,Normal,All LS,0,0,0,10,0.35188485900606237,0.7412867379361973,0.624542407847666,0.38716871106796014,0.6108196305841094,1,-1.0679836197647654
6,144,2,2,1,1,-1,Normal,Right Wall,0,0,0,65,0.6122477110026356,0.48425827842146124,0.5818263726776081,0.2266420308742093,0.49560804182964724,1,1.2337195321462358
6,155,2,2,1,0,-8,Normal,All LS,0,0,0,19,0.24975596607758474,0.5293134514115192,0.2622449683045602,0.153634903955282,0.40468394358866694,1,-0.6913412858156927
6,128,2,1,2,0,-1,Normal,All LS,0,0,0,10,0.255865317930069,0.6496687653311604,0.48797185007618205,0.2807162626800902,0.7459890913101053,0,-1.0679836197647654
6,45,2,3,2,3,-4,LPF,Single LS (left),0,0,0,3,0.2363788446867006,0.4966111348756652,0.4715016730389195,0.21035582369308636,0.35745229634956477,0,-1.3609276572807112
6,130,2,3,3,3,-4,LPF,Right Wall,0,0,0,19,0.196392353628847,0.4248493203274994,0.37159332826333036,0.2597499555453042,0.19637365989896757,0,-0.6913412858156927
6,214,2,1,3,-999,-999,-999,-999,0,0,1,12,0.22478868504767036,0.7750587810352945,0.4606320002794118,0.28677086609965075,0.6146948631564995,0,-0.9842853233316382
6,233,1,3,2,3,-4,Normal,Single LS (left),0,0,0,29,0.33882298981240666,0.4148310692749944,0.5168374217053874,0.5449928781922224,0.1949448876430477,1,-0.272849803650056
6,218,1,1,1,1,-4,Normal,Single LS (left),0,0,0,55,0.34439473996571124,0.47612844464274434,0.5971956758109139,0.21673521187484412,0.4940090878555602,0,0.8152280499805991
6,138,1,1,2,0,-4,High Shelf,Single LS (left),0,1,0,45,0.24968808874466988,0.6527499426895864,0.527898176864254,0.2366619901621133,0.656819653928164,0,0.3967365678149625
6,79,1,1,2,1,-4,Normal,All LS,0,1,0,36,0.2037174139267902,0.7251011402812636,0.46522626518137905,0.3724051926549883,0.6675061446520315,0,0.020094233865889585
6,235,1,1,2,1,-8,LPF,All LS,0,0,0,58,0.2164427876809078,0.7709405342637741,0.5822433166411336,0.24503272424010758,0.6788298983933375,1,0.9407754946302901
6,139,1,3,3,3,-4,Normal,Right Wall,0,0,0,70,0.20564758839279465,0.36046802291555197,0.3473962142957601,0.5012237095940368,0.29688631868173887,0,1.4429652732290539
6,97,1,3,1,3,-4,LPF,All LS,0,0,0,86,0.21101218686032291,0.15765157657617465,0.1205119949346513,0.333147982342605,-0.09136047153030565,0,2.1125516446940726
6,114,2,2,1,3,-8,Normal,All LS,0,0,0,37,0.29177325124295167,-0.02685722236647547,0.2540451563387267,0.6861889555156055,0.3080377253303469,1,0.061943382082453244
6,213,2,1,2,1,-8,High Shelf,Single LS (left),0,0,0,19,0.2720024627732637,0.6615914242014644,0.4029654853155705,0.29121786057089816,0.6613537614490641,0,-0.6913412858156927
6,129,2,3,1,3,-4,LPF,All LS,0,0,0,44,0.21101218686032291,0.15765157657617465,0.1205119949346513,0.333147982342605,-0.09136047153030565,0,0.35488741959839887
6,15,2,2,2,3,-4,Normal,Single LS (left),0,0,0,12,0.35481339875714174,0.512532463454062,0.6046591283819195,0.6782685793995721,0.4508999844311682,0,-0.9842853233316382
